id,Exited,Exited_probabilty
165320,0,0.023908887453667545
165321,0,0.1653340123120162
165322,0,0.06514320385029435
165323,0,0.037037942859385435
165324,0,0.07101085291372133
165325,0,0.25696316713365414
165326,0,0.4543854549330985
165327,0,0.12277574375637608
165328,0,0.0878156185400468
165329,0,0.018329392251532982
165330,0,0.068965217206249
165331,0,0.05321218297544908
165332,1,0.6138082166355814
165333,0,0.043567926290109325
165334,0,0.010278298563594322
165335,0,0.020669061764542154
165336,0,0.1441385503690708
165337,0,0.19702320454971406
165338,0,0.30040459697271626
165339,0,0.16061793176468636
165340,0,0.08660294957564248
165341,0,0.04126392447054438
165342,0,0.019792721828246675
165343,0,0.010061913781289258
165344,0,0.09502027057118936
165345,0,0.0741461979146064
165346,1,0.9276516526116051
165347,0,0.2527930638837043
165348,0,0.04205100396126287
165349,0,0.09175049982631352
165350,0,0.010020685999468008
165351,0,0.1607476170684044
165352,0,0.030542186932568275
165353,0,0.01676885315908466
165354,0,0.11735789332657617
165355,0,0.07468666936450044
165356,0,0.02024023296512925
165357,0,0.03752333939648266
165358,0,0.0968101635027997
165359,0,0.03110221581869837
165360,1,0.9156548186166606
165361,0,0.03420236026224664
165362,0,0.3648696862252437
165363,0,0.15318766852576124
165364,0,0.018870212350420374
165365,1,0.9043351503707379
165366,0,0.010959962744382882
165367,0,0.18385914880535498
165368,0,0.14242848033846453
165369,1,0.8101908733668032
165370,0,0.21151244800898186
165371,0,0.011031094435633534
165372,0,0.06293608697855463
165373,0,0.02229487563064475
165374,1,0.7573870164052192
165375,0,0.042568161296521585
165376,0,0.015401395540009142
165377,0,0.010930949435979439
165378,0,0.1341517970704183
165379,0,0.029540213883944334
165380,0,0.14862458933812278
165381,0,0.05230648574303828
165382,0,0.01088068021201322
165383,0,0.01492282082779177
165384,0,0.028359309948699205
165385,0,0.08600099329848596
165386,1,0.8418324352685675
165387,0,0.015838485583003145
165388,0,0.20099922578851198
165389,0,0.0959803865466946
165390,1,0.6357043584707976
165391,0,0.01222240523667385
165392,0,0.06905516420117908
165393,0,0.09810513076714167
165394,0,0.0991100172404066
165395,0,0.01655685570460465
165396,0,0.023728269009787657
165397,0,0.027959106467018227
165398,0,0.43338803023776745
165399,0,0.04195721262046796
165400,0,0.07914192191042117
165401,0,0.05818836970045875
165402,0,0.4073922948974405
165403,0,0.0394835445014317
165404,0,0.07290863002055391
165405,0,0.18602945741776852
165406,0,0.06353078681468842
165407,0,0.04253372253282932
165408,0,0.22791935287011666
165409,0,0.009340732743387573
165410,0,0.01685282721964923
165411,0,0.03093177838474961
165412,0,0.024340847767551403
165413,0,0.012251373756601524
165414,0,0.04449847278276495
165415,0,0.06558223314764068
165416,1,0.8468517794470117
165417,0,0.01437778403882849
165418,0,0.012243873273063038
165419,1,0.7287595577417051
165420,0,0.03230861396888705
165421,1,0.6706766170996243
165422,0,0.020143685271568283
165423,0,0.016507902207011885
165424,0,0.02148834520554317
165425,1,0.7342040175885545
165426,0,0.08558845992986074
165427,0,0.09233951902430654
165428,0,0.31625022930155744
165429,1,0.6626042570715106
165430,0,0.038058036244598574
165431,0,0.05324224092300689
165432,1,0.544514538195379
165433,1,0.932682591435222
165434,1,0.809116092353738
165435,0,0.12743926248116164
165436,0,0.305551004239016
165437,0,0.009878328534833367
165438,0,0.015546951043678604
165439,0,0.1318480100749238
165440,1,0.693615060542521
165441,1,0.6773815760077528
165442,0,0.04397705542733365
165443,0,0.020898853402475447
165444,0,0.05812754389441775
165445,0,0.14276092778261376
165446,0,0.1031540971466194
165447,0,0.014605133037613984
165448,0,0.21151578015947994
165449,0,0.00854229192814564
165450,0,0.0166906258028679
165451,0,0.013568044686390326
165452,1,0.6498365647238701
165453,0,0.034581192589338505
165454,1,0.5238068313975697
165455,0,0.037133432424735345
165456,1,0.5552256298764265
165457,1,0.726078319525305
165458,0,0.012435368254572083
165459,0,0.035062506836449604
165460,0,0.031640111921767244
165461,0,0.020782540753828026
165462,0,0.06387679509480196
165463,0,0.07809386041758462
165464,0,0.06232034721046797
165465,1,0.9022853087804097
165466,0,0.011862570717994441
165467,0,0.07012295976094694
165468,0,0.10907247546427534
165469,0,0.05452910766577119
165470,0,0.07620483167484861
165471,0,0.25863934480059353
165472,0,0.009986724852333212
165473,0,0.04227112227634018
165474,0,0.36270816692868846
165475,0,0.08632274890843222
165476,0,0.305204046106919
165477,0,0.11076276688515731
165478,0,0.23413641959574977
165479,0,0.15615004301706215
165480,0,0.026978977617170136
165481,1,0.6303373158377332
165482,0,0.012837126342025747
165483,0,0.19137724813669882
165484,0,0.020488208483623715
165485,0,0.31449070010434044
165486,0,0.09981774589174128
165487,0,0.11947787913110526
165488,0,0.029703049541166957
165489,0,0.017107921999177093
165490,0,0.13172595329430456
165491,0,0.05515737480709844
165492,0,0.1423781410632145
165493,0,0.11459205699384652
165494,0,0.018412124546494508
165495,1,0.6289857794802942
165496,0,0.033696058015177645
165497,0,0.19889008416424692
165498,0,0.11334270522662508
165499,0,0.018894485791452007
165500,0,0.019521234172148596
165501,0,0.12920793554996554
165502,0,0.01016477208457708
165503,0,0.016641518094082534
165504,1,0.9073075770952371
165505,1,0.6420502191388031
165506,0,0.015210359966647309
165507,0,0.16851697898455137
165508,0,0.09027922776281627
165509,0,0.28033338980205713
165510,0,0.3621880679531204
165511,0,0.05118167963315327
165512,0,0.04139337468349689
165513,0,0.14945860913710424
165514,0,0.2767445701102246
165515,0,0.013867569010147882
165516,0,0.09436886496044054
165517,0,0.09976630712653418
165518,0,0.011834267854524589
165519,0,0.47648348823689135
165520,0,0.1905952894989609
165521,0,0.0839550086339833
165522,0,0.021575062309145663
165523,0,0.0711476566783347
165524,0,0.07761739869570478
165525,0,0.07091280837039686
165526,1,0.6755592122189799
165527,1,0.51524718362228
165528,0,0.01292289597693088
165529,0,0.08155778578456795
165530,0,0.16233356526857637
165531,0,0.049482801171393156
165532,0,0.3155070468948432
165533,0,0.017707437061061565
165534,0,0.1390760779016566
165535,0,0.04076757604599216
165536,0,0.02543925974218927
165537,0,0.03769872053881654
165538,0,0.13967338601733598
165539,0,0.04628966288578957
165540,0,0.020246129220880878
165541,0,0.12621143239529523
165542,0,0.026219272611863364
165543,0,0.023441276372529792
165544,0,0.016950481316247087
165545,0,0.22006499309577446
165546,0,0.09643915939175182
165547,0,0.020669061764542154
165548,0,0.05660815312958717
165549,0,0.07841719322614926
165550,0,0.13948092131306017
165551,0,0.012688704384701894
165552,0,0.08306494264776178
165553,1,0.5911279600612328
165554,0,0.016254771398872186
165555,0,0.08931612619847354
165556,0,0.1788995980308483
165557,0,0.0919939263171205
165558,0,0.013941884627855637
165559,0,0.012313752941078981
165560,0,0.16375606799660086
165561,1,0.6142701056329347
165562,1,0.5313917546701804
165563,0,0.0667059304095765
165564,0,0.4849897555170696
165565,0,0.22496415380643844
165566,0,0.0988360414219349
165567,1,0.72964425272756
165568,0,0.0736726377443051
165569,0,0.10210695730992188
165570,0,0.0507431947960444
165571,0,0.017019416829259032
165572,1,0.5939358794823651
165573,0,0.06876682685530074
165574,0,0.05169152016767033
165575,0,0.13801225090794908
165576,0,0.011768054830330004
165577,0,0.017594978059292624
165578,1,0.848916644521445
165579,0,0.12779610261597638
165580,0,0.01690718162895218
165581,0,0.18679499126534627
165582,1,0.809965753883271
165583,0,0.1694749703762467
165584,0,0.061501168254476594
165585,1,0.7304341871083085
165586,0,0.330069597158521
165587,0,0.014789344300675304
165588,0,0.38280829865053184
165589,0,0.16368342008599027
165590,0,0.46076734352439164
165591,1,0.5098218215190877
165592,0,0.01432462172722931
165593,0,0.011956961156301222
165594,0,0.03714403184932214
165595,0,0.24276001817765674
165596,0,0.022570888429569974
165597,0,0.014276322077352877
165598,0,0.14167590131597493
165599,0,0.21762763637625696
165600,0,0.01254718733198472
165601,0,0.028824255578885717
165602,0,0.03834293503167237
165603,1,0.6461843947110525
165604,0,0.01728769178909423
165605,0,0.03789976914159071
165606,0,0.06452776396821557
165607,0,0.3025393132179461
165608,0,0.1655882083515348
165609,0,0.28116001428742005
165610,0,0.10642734842681117
165611,0,0.05284789650071502
165612,0,0.020396947418809184
165613,1,0.5470026697345863
165614,0,0.28131293683276104
165615,1,0.5269970977957039
165616,0,0.04041191065459459
165617,0,0.1436533094458398
165618,1,0.5368574112978528
165619,1,0.8000628846449784
165620,0,0.12427235341063497
165621,0,0.029748597291778194
165622,0,0.028689305511179795
165623,0,0.010212782801897132
165624,0,0.021208785121709678
165625,0,0.40304404532075216
165626,0,0.023301581153855885
165627,0,0.06224859320897364
165628,0,0.014082569704175069
165629,1,0.5534656805545648
165630,0,0.13723840869922865
165631,0,0.022738614099856027
165632,0,0.08796510091249476
165633,0,0.02578098460362438
165634,0,0.01029732138220503
165635,0,0.10079413256647839
165636,0,0.0362915585099333
165637,0,0.05655106629831286
165638,0,0.05188952637009161
165639,0,0.08383221478614558
165640,1,0.5223197184336311
165641,0,0.024863925221486123
165642,0,0.02522227967456568
165643,0,0.2525500060075376
165644,0,0.011273203338450404
165645,0,0.2296369120823544
165646,0,0.012688704384701894
165647,0,0.012323911627397247
165648,1,0.68712896672174
165649,0,0.014809551738653797
165650,1,0.7177351156949547
165651,0,0.06896076547842335
165652,0,0.07279072769104096
165653,0,0.12439822097360058
165654,0,0.012060704374450674
165655,0,0.024202438518749415
165656,0,0.3868563124774699
165657,1,0.7634761897222895
165658,0,0.12315250939391936
165659,1,0.8369359894018447
165660,0,0.08334013540004633
165661,1,0.9232168922023646
165662,1,0.5960325286092062
165663,0,0.07213836081881478
165664,0,0.059699919745020494
165665,0,0.020400462010897697
165666,0,0.2736992465461179
165667,1,0.6543637698717939
165668,0,0.025653739114843296
165669,0,0.39765468043291524
165670,0,0.012775280436547739
165671,0,0.014802499576951967
165672,0,0.06261418546445686
165673,1,0.876712527935126
165674,0,0.4655792183143383
165675,0,0.07495088838930472
165676,0,0.3524602232320829
165677,0,0.03958145406204754
165678,0,0.3331002696927812
165679,0,0.017319311440579466
165680,0,0.01714766781048752
165681,0,0.07797476920445584
165682,0,0.01112909849354588
165683,0,0.08055039339700518
165684,0,0.12355390044880563
165685,0,0.03976403940979023
165686,0,0.03150928406412399
165687,0,0.08596770781295626
165688,1,0.8245888593892542
165689,0,0.028632775517337
165690,0,0.13731584603397132
165691,0,0.009641507496117835
165692,0,0.36997766248048164
165693,0,0.017229966614039114
165694,0,0.018381723292847915
165695,0,0.017019416829259032
165696,0,0.12891144207874755
165697,0,0.013532745534643358
165698,0,0.06657319165831119
165699,0,0.09082617295921465
165700,0,0.09444376840695629
165701,1,0.628274580420077
165702,0,0.05640328913367678
165703,0,0.3111370788589766
165704,0,0.010982333165981687
165705,0,0.025304200331871866
165706,0,0.17087291180135555
165707,0,0.017451815678801576
165708,0,0.19157604440055273
165709,0,0.050255941090074946
165710,0,0.19537743419152184
165711,0,0.015035646167661931
165712,0,0.012684255037665064
165713,0,0.03203009054673881
165714,1,0.6375221450501906
165715,0,0.014077955958119061
165716,1,0.7544854073676315
165717,1,0.9136924702844528
165718,0,0.20723047224294883
165719,0,0.010576126917842312
165720,0,0.05724845505672777
165721,0,0.22192729040160167
165722,0,0.08218291432621437
165723,0,0.04355856526077114
165724,1,0.9685519160453879
165725,0,0.016428055015423212
165726,1,0.5808140039788738
165727,0,0.047693526884968446
165728,0,0.046057351092230206
165729,1,0.6523580011056379
165730,0,0.03230415975540183
165731,0,0.16501864049058365
165732,0,0.3346382157696022
165733,0,0.040214469593260596
165734,0,0.20759443515670423
165735,0,0.015085032314778273
165736,0,0.16215658066811542
165737,1,0.7937329488830084
165738,0,0.0163845446625337
165739,0,0.41005032780200634
165740,0,0.36965473717410435
165741,0,0.05183352806621206
165742,0,0.12609610743329905
165743,0,0.06487470818206174
165744,0,0.02118951834207139
165745,0,0.2283900506589425
165746,1,0.5742005978839452
165747,0,0.010685472835179316
165748,1,0.719350420535629
165749,0,0.17056258541609037
165750,0,0.035905589665144164
165751,0,0.26276094908892583
165752,0,0.030522802533284345
165753,0,0.22794183697464515
165754,0,0.15718506078130629
165755,0,0.07342924248484684
165756,0,0.3003894313145701
165757,0,0.046550287149980364
165758,0,0.0848479591229638
165759,0,0.21470886158391864
165760,0,0.12354867529081905
165761,1,0.8160097461337552
165762,1,0.8539298675677112
165763,0,0.15591220375733644
165764,0,0.04812645079688284
165765,1,0.5346266110813306
165766,0,0.06461063266490033
165767,0,0.09989293358044285
165768,0,0.305526099311077
165769,0,0.098429715968586
165770,0,0.2991678265482105
165771,0,0.13203392609827488
165772,0,0.11211335232928442
165773,0,0.019645033656215855
165774,0,0.018895380307336403
165775,0,0.29646161348920386
165776,0,0.18837710147451023
165777,0,0.11265862663411347
165778,0,0.054641204220804235
165779,0,0.057848384956612466
165780,1,0.8251530923531365
165781,0,0.3335014862846751
165782,0,0.044392836274333505
165783,1,0.8930307220721138
165784,1,0.8483712793801158
165785,0,0.09756356482179969
165786,0,0.04548568088373035
165787,0,0.014424241559569959
165788,0,0.1012216011166276
165789,0,0.1909579656964352
165790,1,0.7273860885970088
165791,0,0.03288382232593505
165792,0,0.045045004821892456
165793,0,0.042343391712214414
165794,0,0.020776587862893648
165795,0,0.15802520104625675
165796,0,0.05515687770476787
165797,0,0.023747147756246697
165798,0,0.09344327624736604
165799,0,0.12349017069337091
165800,0,0.07124010719493562
165801,0,0.42762911791691915
165802,0,0.015600605530074651
165803,0,0.0709097635381835
165804,0,0.2871774595429389
165805,1,0.9271215205945241
165806,0,0.010391232291930124
165807,0,0.009564432892747776
165808,1,0.8728426002764083
165809,0,0.09276488969314545
165810,0,0.10977791834352742
165811,0,0.025322467503729632
165812,1,0.9141581223961562
165813,0,0.33366745979745505
165814,0,0.030439522872685608
165815,0,0.017794191616697496
165816,0,0.029270465505672544
165817,0,0.012859130595425356
165818,0,0.1720458291817381
165819,1,0.9207436154259535
165820,0,0.0966999692253782
165821,0,0.34197011997558646
165822,0,0.03256689669193853
165823,0,0.0105777741496787
165824,0,0.10911790957032527
165825,0,0.11885504349781653
165826,0,0.07558538525265943
165827,1,0.8919747086932445
165828,0,0.009928647460686122
165829,0,0.4345899819438452
165830,0,0.18536453901365704
165831,0,0.09875118137144602
165832,0,0.01899723996362031
165833,0,0.023013880821357226
165834,0,0.08016230791663652
165835,0,0.09723724790359078
165836,0,0.018684434169992048
165837,0,0.06445105569846037
165838,0,0.01892680074020692
165839,0,0.09576440602170391
165840,0,0.12205827174214724
165841,0,0.03706640792099342
165842,0,0.04984321816570707
165843,0,0.09297174759505923
165844,0,0.05700474281942752
165845,0,0.13557877094911283
165846,0,0.027946164688356853
165847,0,0.009138203994261455
165848,0,0.028061190622885958
165849,0,0.43515236186038836
165850,0,0.08232522200493941
165851,0,0.07751197329313884
165852,0,0.32962641247494484
165853,0,0.014159295774435776
165854,0,0.09194245180282302
165855,0,0.04897277883076757
165856,0,0.019300555029146134
165857,0,0.15221602792201402
165858,0,0.04434098076940853
165859,0,0.013546359467115425
165860,0,0.011204822522814932
165861,0,0.07088593321130696
165862,0,0.010036018338756992
165863,0,0.012877102332426752
165864,0,0.07156334050331256
165865,0,0.18419807738983396
165866,0,0.03561099707710866
165867,0,0.49622567903839226
165868,0,0.04227400454705595
165869,0,0.017019416829259032
165870,1,0.9036992999924442
165871,1,0.5051612632693094
165872,0,0.23577124913259567
165873,0,0.01837714240950132
165874,0,0.02112767392889757
165875,1,0.5947362363610575
165876,0,0.4358660435175283
165877,0,0.277010843611491
165878,0,0.028731319404103263
165879,0,0.014426369821434592
165880,0,0.2610989797789584
165881,1,0.924284921964385
165882,0,0.45336144191018984
165883,0,0.015745154242401242
165884,1,0.7113717164328652
165885,1,0.503232233290977
165886,0,0.009977572591361282
165887,1,0.8050279363780957
165888,1,0.7374153268051383
165889,0,0.015024228026642774
165890,0,0.3336635908968674
165891,0,0.08809400597441994
165892,0,0.029823988317087546
165893,1,0.6414207958349175
165894,0,0.039966418946894414
165895,0,0.053076174992924975
165896,1,0.7146004699292097
165897,0,0.028794843801414515
165898,0,0.01700144059971781
165899,0,0.1316591881071149
165900,0,0.016393907656262648
165901,0,0.09254942075459124
165902,0,0.11674094006992643
165903,0,0.09989293358044285
165904,0,0.0178992633136934
165905,0,0.13014268199619888
165906,0,0.08129321798708049
165907,0,0.025813594572535025
165908,0,0.16822292522598006
165909,0,0.05467643457613547
165910,0,0.1649388811766033
165911,0,0.019645033656215855
165912,0,0.347398605457098
165913,0,0.06768051178312201
165914,0,0.3400018648191633
165915,0,0.12682313840582374
165916,0,0.20631590704556507
165917,0,0.04128384160721819
165918,0,0.4486250420115625
165919,0,0.020076794696505643
165920,1,0.9705415931920411
165921,0,0.022511688249476212
165922,0,0.043064032328786826
165923,1,0.8555885329041489
165924,0,0.027463365903674142
165925,0,0.12852820852803926
165926,0,0.07607563436711738
165927,0,0.016176150183475627
165928,0,0.30701522199321934
165929,0,0.03152009620911051
165930,1,0.8774043785478117
165931,0,0.07567563363200529
165932,1,0.8038234144347497
165933,0,0.08458104544978079
165934,0,0.07653924211738854
165935,0,0.042820633223805256
165936,0,0.10789290325490218
165937,0,0.027710185033897904
165938,1,0.7179386347564563
165939,0,0.42830104685131243
165940,1,0.9041888202342357
165941,0,0.07737130774247811
165942,0,0.009375305465601804
165943,0,0.3192597954491959
165944,0,0.25611870872451886
165945,0,0.06454601028368166
165946,1,0.5510641871866575
165947,0,0.01096256317545826
165948,0,0.03673899747280412
165949,0,0.025008338742606457
165950,0,0.11686322627942432
165951,0,0.36161214722623536
165952,0,0.45674206589909494
165953,0,0.025954429554496724
165954,1,0.7572475837221779
165955,0,0.09324509340359435
165956,1,0.7823916079099134
165957,0,0.017574476044631027
165958,0,0.01828052927571659
165959,0,0.032534458960002954
165960,0,0.02271373251512844
165961,0,0.05322399959056092
165962,1,0.9383576995289933
165963,1,0.6179918710310797
165964,0,0.012208161891578544
165965,0,0.010345476791325947
165966,1,0.8537153056677987
165967,0,0.014291454525667005
165968,1,0.903895563956213
165969,0,0.16041559681399392
165970,0,0.3454773898959701
165971,1,0.8631369764643592
165972,1,0.5939459908515988
165973,0,0.11281667510910927
165974,0,0.07308789764910727
165975,1,0.6290161036621369
165976,0,0.03386057022084533
165977,0,0.04607259455678786
165978,1,0.5423384270356568
165979,0,0.311085369363129
165980,0,0.020574571822648532
165981,0,0.11582150575230499
165982,0,0.09631389571503206
165983,0,0.029620276021670184
165984,0,0.2063544216390951
165985,0,0.054307930360585656
165986,0,0.03513236999316697
165987,0,0.11949979925521202
165988,0,0.3530243613879632
165989,0,0.06363570333641967
165990,0,0.13774546215315134
165991,1,0.7426767483115408
165992,0,0.07672352124778987
165993,0,0.05514487300295438
165994,0,0.09398437265986796
165995,0,0.12367540807922403
165996,0,0.14835580806274354
165997,1,0.6072032608672762
165998,0,0.08252435225319694
165999,0,0.026317197678856194
166000,0,0.0729371849670201
166001,0,0.034306694317821906
166002,0,0.04961285024673676
166003,0,0.022142553800483918
166004,0,0.02351990753865115
166005,0,0.0633948168105515
166006,0,0.057991768246194474
166007,0,0.02813312925674617
166008,0,0.01327552143718339
166009,0,0.36936013769142323
166010,1,0.9125659328205655
166011,0,0.030699352605569694
166012,0,0.01342857130489139
166013,0,0.11904166679720332
166014,0,0.12534170709223488
166015,0,0.09247382036859299
166016,0,0.38359588347770507
166017,0,0.04775869503706884
166018,0,0.1768092032025289
166019,0,0.013923989425980393
166020,0,0.013157788922228667
166021,0,0.09973705685803011
166022,0,0.06215883164210577
166023,0,0.017470303969129547
166024,0,0.43354841555023466
166025,0,0.05229672955651214
166026,0,0.06269738808648716
166027,0,0.014696859415464806
166028,1,0.8989210648419282
166029,0,0.04825429941804143
166030,0,0.011269798913348037
166031,1,0.5123758323914744
166032,0,0.10053283216023624
166033,0,0.047441878165810095
