id,Machine failure,Probability
136850,0,0.0032229935199352437
136851,0,0.0016859953421939238
136852,0,0.004232463390622468
136853,0,0.004761840214538679
136854,0,0.0018886115644352046
136855,0,0.0036937158060864742
136856,0,0.020321739604679492
136857,0,0.003828194017210427
136858,0,0.00230654349838451
136859,0,0.0010402928778297177
136860,0,0.0015832072205184899
136861,0,0.0009520339378300634
136862,0,0.005454334786876091
136863,0,0.0006881979026024037
136864,0,0.000434990927286669
136865,0,0.002984131861278978
136866,0,0.0030050603382715574
136867,0,0.007810860446162908
136868,0,0.0013232317926852892
136869,0,0.0026201621965985474
136870,0,0.0032259072603898565
136871,0,0.0009290618094929013
136872,0,0.00336569823839874
136873,0,0.000884738318782497
136874,0,0.0005943927607337962
136875,0,0.001504662381898472
136876,0,0.001058137085066897
136877,0,0.0033926175193907016
136878,0,0.00041349572463949186
136879,0,0.005779812402415354
136880,0,0.0030989684250049988
136881,0,0.0027995518953411965
136882,0,0.0007833868142054749
136883,0,0.0010347335475972546
136884,0,0.0019243527598824112
136885,0,0.0162499387150572
136886,0,0.0011221507397053954
136887,0,0.0017312534624583326
136888,0,0.005276144977256704
136889,0,0.0027217063788997032
136890,0,0.002290318165208882
136891,0,0.002359067174199315
136892,0,0.0015729313241102552
136893,0,0.002260622199065281
136894,0,0.0007095038193566986
136895,0,0.0016325872708545033
136896,0,0.0011006526735657751
136897,0,0.005056008279206044
136898,0,0.0019734143362306355
136899,0,0.0016945407864534354
136900,0,0.0017225369671556778
136901,0,0.001995776973762137
136902,0,0.0016624342267162208
136903,0,0.0006393045862093604
136904,0,0.0030127027973558284
136905,0,0.001811287913638395
136906,0,0.0008091247501241024
136907,0,0.0022080174092285756
136908,0,0.0012815927205605
136909,0,0.0018376407469859908
136910,0,0.0034607297863166312
136911,0,0.004029589322038326
136912,0,0.006945338059403483
136913,0,0.007349554259253376
136914,0,0.0011573144130452681
136915,0,0.0030861359506334342
136916,0,0.001012119027134116
136917,0,0.0023372659707004088
136918,0,0.0008894651639480836
136919,0,0.0025189075034490046
136920,0,0.001125958707185279
136921,0,0.008303564042161104
136922,0,0.0015205540918432755
136923,0,0.0011640931934682856
136924,0,0.0010922859437050311
136925,0,0.00048743884010065997
136926,0,0.0006532879956339664
136927,0,0.001705222640831844
136928,0,0.0019950450653959547
136929,0,0.0031734896599813576
136930,0,0.0026552414208632063
136931,0,0.011176101919526258
136932,0,0.006177271638353614
136933,0,0.0017034001460115617
136934,0,0.0032125974817306833
136935,0,0.0012583707218813199
136936,0,0.005546982000984133
136937,0,0.0008084897364904486
136938,0,0.0010315132319135786
136939,0,0.0011226814626986799
136940,0,0.0019261294415187057
136941,0,0.013550563016635797
136942,0,0.0013186622642357181
136943,0,0.0015501940607169963
136944,0,0.07755564102522491
136945,0,0.007612870187300328
136946,0,0.004695123864631279
136947,0,0.0031655978240171237
136948,0,0.0007942830373306151
136949,0,0.004060727697153485
136950,0,0.0018296156401662945
136951,0,0.00246007463215009
136952,0,0.0008228784018680489
136953,0,0.0022835020706106156
136954,0,0.0004031504273091257
136955,0,0.0014070072319227209
136956,0,0.0011663030985007068
136957,0,0.0021090396478126534
136958,0,0.002912186115309033
136959,0,0.0022792083219814268
136960,1,0.9955095937864533
136961,0,0.006732232691751566
136962,0,0.0021482079429701313
136963,0,0.00762542806819551
136964,0,0.004360062002259287
136965,0,0.010565123567536033
136966,0,0.011218719068248733
136967,0,0.002122481847262308
136968,0,0.011080927642173525
136969,0,0.0006175072509684723
136970,0,0.005759007494388372
136971,0,0.004388097725853094
136972,0,0.003822677073293001
136973,0,0.004899356761353516
136974,0,0.0004857011630501463
136975,0,0.007224252663663158
136976,0,0.001426793957739245
136977,0,0.003864330725255886
136978,0,0.001847123112561011
136979,0,0.001015704890395782
136980,0,0.000697028804769634
136981,0,0.001086677474646128
136982,0,0.00269975816558958
136983,0,0.0013772103209920554
136984,0,0.0017518718441187056
136985,0,0.013068610931436306
136986,0,0.0017562382455933371
136987,0,0.005251666561494672
136988,0,0.0023397564101574663
136989,0,0.002868792916540008
136990,0,0.00047746710381490044
136991,0,0.0017468874716563935
136992,0,0.0007281917691758451
136993,0,0.0010847431177141368
136994,0,0.005796759311224016
136995,0,0.014665987011912738
136996,0,0.00238550844796383
136997,0,0.004533502523649743
136998,0,0.0027979387967397105
136999,0,0.0029752996501017366
137000,0,0.0200169987288126
137001,0,0.001686895671935741
137002,0,0.0031267161968417854
137003,0,0.0029318213838906418
137004,0,0.043854931810238425
137005,1,0.9996975700730051
137006,0,0.00044104316135864364
137007,0,0.0017136949826379638
137008,0,0.0035722781339542747
137009,0,0.01073574903005737
137010,0,0.005261164742732651
137011,0,0.0041956200079011925
137012,0,0.014126732075315984
137013,0,0.004885009130548389
137014,0,0.0008572589831639403
137015,0,0.00888265094678695
137016,0,0.004708052941852528
137017,0,0.001134892243030246
137018,0,0.0017969705939047279
137019,0,0.001526746588475819
137020,0,0.03346362164303995
137021,0,0.009273717771777627
137022,0,0.0007771521252320108
137023,0,0.001375358732072935
137024,0,0.0025086613353923477
137025,0,0.0008929925374423014
137026,0,0.012736656791465571
137027,0,0.0027727413428211296
137028,0,0.0015167783315656945
137029,0,0.001064777075457743
137030,0,0.008456967161433761
137031,0,0.007140001525367545
137032,0,0.003798947043646929
137033,0,0.004536183940495389
137034,0,0.004890374728192879
137035,0,0.012812387557367775
137036,0,0.004081761670744879
137037,1,0.9934948477489982
137038,0,0.004052527273456488
137039,0,0.0014306556403356502
137040,0,0.0009581745022970974
137041,0,0.008173372802122996
137042,0,0.0006998529177530559
137043,0,0.002181747117210697
137044,0,0.001191214793793874
137045,0,0.0011788840111358796
137046,0,0.0012761048753389542
137047,0,0.0019183251021829988
137048,0,0.004486715674844088
137049,0,0.0062468519223534144
137050,0,0.0005987873836710154
137051,0,0.0029512852607903716
137052,0,0.007168844754790116
137053,0,0.0022631033926172727
137054,0,0.001333288786833385
137055,0,0.0026050916295217415
137056,0,0.0011467405110464558
137057,0,0.0011563257782858662
137058,0,0.002190879246160736
137059,0,0.006454158470111206
137060,0,0.0007634193151984913
137061,0,0.0010888083648833585
137062,0,0.009327924910853854
137063,0,0.0046036068513091374
137064,0,0.004534558749952612
137065,0,0.011752538684303393
137066,0,0.00462261129479837
137067,0,0.001168204626700428
137068,0,0.0017267471081428448
137069,0,0.002714418129812749
137070,0,0.0030785005251368104
137071,0,0.002100817372736483
137072,0,0.0007948544749161986
137073,0,0.0019198654164812152
137074,0,0.005741175666173169
137075,0,0.003142709226615696
137076,0,0.0006460213595421342
137077,0,0.0021312545852389636
137078,0,0.0017128242905984428
137079,0,0.003870448952017015
137080,0,0.0042295585719328175
137081,0,0.0041791738032881404
137082,0,0.0013612561128532785
137083,0,0.00036788304362787546
137084,0,0.002176416919321171
137085,0,0.005731326995974982
137086,0,0.005377692030097918
137087,0,0.0014833933416843414
137088,0,0.012381141942510493
137089,0,0.0014216382332338665
137090,0,0.002370176161475168
137091,0,0.000804018644585933
137092,0,0.00891494065056245
137093,0,0.005995921280390008
137094,0,0.012593151616131016
137095,0,0.0038755721918187908
137096,0,0.0009740777583790873
137097,0,0.007556810021366886
137098,0,0.005575266707429519
137099,0,0.003229330926676733
137100,0,0.001227782240330293
137101,0,0.0025278802959811
137102,0,0.005200848320035178
137103,0,0.009641380437197119
137104,0,0.00047844231960341105
137105,0,0.0011189455608815845
137106,0,0.02139577810528588
137107,0,0.0024144613418535586
137108,0,0.001402649730821723
137109,0,0.001738903180274814
137110,0,0.010308726656001396
137111,0,0.01695258482682571
137112,1,0.9842484654540983
137113,0,0.016133387812520675
137114,0,0.0009582157618955987
137115,0,0.0006551677015704381
137116,0,0.005076189255420668
137117,0,0.0010276959230372037
137118,0,0.0023833176377688215
137119,0,0.010921546347764502
137120,0,0.0016058865637703682
137121,0,0.0009761732932338879
137122,0,0.004839530497492669
137123,0,0.0019924101366494873
137124,0,0.013496359210306298
137125,0,0.0008112632650345392
137126,0,0.0006815765088555201
137127,0,0.0036580701150165725
137128,0,0.001196755243638868
137129,0,0.0017543342616126772
137130,0,0.0017141302597347312
137131,0,0.002512290915824617
137132,0,0.0016305682487805476
137133,0,0.0013748634233091972
137134,0,0.012953766846348809
137135,0,0.0056707632975736555
137136,0,0.0007996288398414294
137137,0,0.0007586160654026475
137138,0,0.002930316369627195
137139,0,0.0010209169012805341
137140,0,0.009066908840285885
137141,0,0.001553961196072136
137142,0,0.002446601553157742
137143,0,0.0017664718670054506
137144,0,0.0015478299630702866
137145,0,0.000751109268829135
137146,0,0.0026034896161800775
137147,0,0.0005580000169733619
137148,0,0.007055635023873557
137149,0,0.0023764977638364203
137150,0,0.0051115753528666805
137151,0,0.0012638717583625426
137152,0,0.0034140015887360294
137153,0,0.019960182982659395
137154,0,0.0037789901408160614
137155,0,0.0027980102212118913
137156,0,0.007091091772721102
137157,0,0.003568437760741583
137158,0,0.0011664000801624187
137159,0,0.0027555888839560882
137160,0,0.0029226626047096312
137161,0,0.0020541736209836697
137162,0,0.0029405020307991295
137163,0,0.0006004352722669915
137164,0,0.0023385941545839115
137165,0,0.0034315695721058026
137166,0,0.0025230561543488684
137167,0,0.0041070139450339735
137168,0,0.0028082325751836047
137169,0,0.0037584228004460037
137170,0,0.0015527184788475096
137171,0,0.002239062314440116
137172,0,0.0011019344455984602
137173,0,0.0033602146057685692
137174,0,0.000416561818657331
137175,0,0.003965854224680506
137176,0,0.0015271857587286454
137177,0,0.004411537142887339
137178,0,0.0015444177844731576
137179,0,0.0030150469758323077
137180,0,0.0009273765872761635
137181,0,0.002767983239493997
137182,0,0.00956230966062647
137183,0,0.001971156488377377
137184,0,0.0021790943894834025
137185,0,0.004300699262204062
137186,0,0.0023748103581613875
137187,0,0.0009313871410532472
137188,0,0.008782885136625356
137189,0,0.009245058311762207
137190,0,0.0013242954046192956
137191,0,0.0017735859454333228
137192,1,0.5124445705328209
137193,0,0.0011963881374017376
137194,0,0.0016317832326196882
137195,0,0.015407882824986271
137196,0,0.005312944267229367
137197,0,0.002667708425060384
137198,0,0.008027307765006755
137199,0,0.0006002236143509835
137200,0,0.001203236985510911
137201,0,0.005697124876388086
137202,0,0.004555139793134709
137203,0,0.001234073081288402
137204,0,0.0005098704672093332
137205,0,0.002060620312436658
137206,0,0.001082455754974275
137207,0,0.006586376621612737
137208,0,0.006675751372040397
137209,0,0.0009820927574575827
137210,0,0.002547896943751181
137211,0,0.0021974826912303323
137212,0,0.005536096587904585
137213,0,0.0018213713576728289
137214,0,0.0010323265546042088
137215,0,0.0044760794476384255
137216,0,0.006159767311102043
137217,0,0.002888013393364254
137218,0,0.006059080820591273
137219,0,0.0016445529107191415
137220,0,0.004894703439810414
137221,0,0.004155951003642662
137222,0,0.0058393947856780586
137223,0,0.001675706644575955
137224,0,0.002682942899913216
137225,0,0.000630280097033116
137226,0,0.0013307309672595305
137227,0,0.001899139789760819
137228,0,0.008678018858760987
137229,0,0.002746777963865539
137230,0,0.0006811536108372737
137231,0,0.005493364100419645
137232,0,0.0011740671590128808
137233,0,0.003110267236893024
137234,0,0.0011343005434568461
137235,0,0.0013399341382595502
137236,0,0.0011141011036077623
137237,0,0.000876683435490477
137238,0,0.0012979117330173947
137239,0,0.0031180433709911536
137240,0,0.001003345604456591
137241,0,0.007899997209988564
137242,0,0.008932461742442601
137243,0,0.0035863513163685848
137244,0,0.008302339348261112
137245,0,0.011525776854958541
137246,0,0.00453620535459503
137247,0,0.0008602260443822807
137248,0,0.001769593121158774
137249,0,0.009235383658263555
137250,0,0.002149335672879501
137251,0,0.0036781327775911683
137252,0,0.0022087631209828608
137253,0,0.0013837136580923876
137254,0,0.0006117515181065526
137255,0,0.006584516473859601
137256,0,0.006382884443288117
137257,0,0.0013253890686547483
137258,0,0.0007680299778923009
137259,0,0.0009735793799924991
137260,0,0.004706710119426903
137261,0,0.0030389925722517893
137262,0,0.003454039908768489
137263,0,0.007587027450561844
137264,0,0.012420532372391555
137265,0,0.008237578940798608
137266,0,0.0012831640132913292
137267,0,0.0005133934356572366
137268,0,0.0006476851002642169
137269,0,0.0013315631845255255
137270,0,0.001019414789002502
137271,0,0.001048755650777229
137272,0,0.01927105070861479
137273,0,0.0008221302607391097
137274,0,0.0012812751947243195
137275,0,0.0018986802258508634
137276,0,0.000855860055412204
137277,0,0.004592210358518478
137278,0,0.0018177366169273416
137279,0,0.007080051827330907
137280,0,0.0003875313029847766
137281,0,0.0022060153109444923
137282,0,0.0021364221225276883
137283,0,0.0069063675929077395
137284,0,0.0016690260432505914
137285,0,0.0018978484434359973
137286,0,0.0039984217223458665
137287,0,0.0022803364303159578
137288,0,0.008862343901998842
137289,0,0.0013013840218832875
137290,0,0.0015561887131258245
137291,0,0.0010039521575367894
137292,0,0.0026375378152160944
137293,0,0.0032701098792111845
137294,0,0.00249220153367486
137295,0,0.0015284911950402516
137296,0,0.004108606992770624
137297,0,0.0042344582281861705
137298,0,0.0047945065213531495
137299,0,0.001136176593618951
137300,0,0.0064212420998331615
137301,0,0.0017767469398431229
137302,0,0.00074483560262445
137303,0,0.00460400347498666
137304,0,0.005597347414539168
137305,0,0.017890057951187602
137306,0,0.00552203506145517
137307,0,0.0019833541592092856
137308,0,0.0029330879946910166
137309,0,0.001481642057251877
137310,0,0.0027581055932712458
137311,0,0.004188013773528577
137312,0,0.00998721921831215
137313,0,0.0013389945755383434
137314,0,0.0012622278521894812
137315,0,0.002769287643024772
137316,0,0.0006992756443639044
137317,0,0.001323752489371773
137318,0,0.00210337950855555
137319,0,0.003155490693096753
137320,0,0.002605311646464015
137321,0,0.000854049924780811
137322,0,0.0019249016031431386
137323,0,0.008472357757620523
137324,0,0.007895236234640605
137325,0,0.011539781449337183
137326,0,0.0005986746119070652
137327,0,0.002948356168566785
137328,0,0.006731827215720813
137329,0,0.0016554223946662026
137330,0,0.007729148970464013
137331,0,0.006058535105193214
137332,0,0.0012084000178897779
137333,0,0.0040566369497177426
137334,0,0.0035360907957861037
137335,0,0.0023634202616832673
137336,0,0.01613045832005162
137337,0,0.0014326615774799233
137338,0,0.0032402922654653386
137339,0,0.001453843600302768
137340,0,0.0006621336793526618
137341,0,0.00054831818783887
137342,0,0.000850770886406619
137343,0,0.00358565590199946
137344,0,0.003626798726922272
137345,0,0.0016551584488747923
137346,0,0.006059433361524857
137347,0,0.0054408393006821765
137348,0,0.002713794837950546
137349,0,0.0015499583492805387
137350,0,0.0013526845387019477
137351,0,0.007072396615626621
137352,0,0.0016234613881911505
137353,0,0.0038309362428060787
137354,0,0.0004620667509750553
137355,0,0.0011391979028302184
137356,0,0.0003736923159941156
137357,0,0.0010540982540891157
137358,0,0.00049587409561688
137359,0,0.0014906324959206771
137360,0,0.004211801367699067
137361,0,0.0012346403954618288
137362,0,0.00217842999360745
137363,0,0.0009670770266247864
137364,0,0.004786881643337278
137365,0,0.0006071085061776412
137366,0,0.004617138905969935
137367,0,0.02188631739999928
137368,0,0.0012248430233870913
137369,0,0.002592436690782885
137370,0,0.0006547200370797743
137371,0,0.006376308991167845
137372,0,0.0015164583077864901
137373,0,0.0027004800127765098
137374,0,0.0007320954954751715
137375,0,0.001247078161022195
137376,0,0.0016394025554694182
137377,0,0.0003633381387493543
137378,0,0.0021602810348340584
137379,1,0.9966773727129984
137380,0,0.012245378946353249
137381,0,0.001024480005898094
137382,0,0.0005581552306114064
137383,0,0.0021292654229642678
137384,0,0.0025071418546943397
137385,1,0.9869787899309487
137386,0,0.0005312421900635321
137387,0,0.00020058227810331472
137388,0,0.0006806817828668168
137389,0,0.0013590943651987613
137390,0,0.0005240774943933758
137391,0,0.00088393769405114
